track_id,name,album,artist,release_date,length,popularity_x,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,genres,followers,popularity_y
5ATGY2d2oulmn7eZQ1EIUu,Le tombeau de Couperin (version for orchestra): No. 3. Menuet,"Ravel: Orchestral Works, Vol. 2",Maurice Ravel,2013-11-05,265866,45,0.123,0.963,0.0213,0.876,0.05,-29.528,0.0407,85.908,4,"['classical', 'impressionism', 'neoclassicism', 'post-romantic era']",459709,59
24woomxv6bct8nFOayjN3F,"Ravel: String Quartet, M. 35: IV. Vif et agité","Debussy, Fauré & Ravel: String Quartets",Quatuor Ébène,2008-10-06,280826,24,0.265,0.969,0.193,0.845,0.28,-17.953,0.0551,79.685,3,"['classical', 'impressionism', 'neoclassicism', 'post-romantic era']",459709,59
1IJHTkefYM5bGZj19y43tV,"Miroirs, M. 43: I. Noctuelles",Miroirs - Ravel Piano Works,Maurice Ravel,2017-02-03,307000,16,0.285,0.991,0.0346,0.94,0.126,-29.892,0.0384,64.748,3,"['classical', 'impressionism', 'neoclassicism', 'post-romantic era']",459709,59
2TWGl3huamXIEmBzHQAszr,"Gaspard de la Nuit, M. 55: 3. Scarbo","Scarlatti, Chopin, Liszt, Ravel, Grieg & Schubert: Piano Works",Lucas Debargue,2016-03-23,611466,18,0.338,0.988,0.21,0.931,0.709,-19.702,0.0485,133.465,4,"['classical', 'impressionism', 'neoclassicism', 'post-romantic era']",459709,59
6p4nfsao6pTiZQrkhB71VE,"Piano Concerto for the Left Hand in D Major, M. 82: III. Tempo I",Ravel,Maurice Ravel,2015-10-02,296146,13,0.134,0.952,0.072,0.914,0.188,-21.325,0.0341,84.712,4,"['classical', 'impressionism', 'neoclassicism', 'post-romantic era']",459709,59
5tMZQGL2HQlWI1rVtjb999,Le tombeau de Couperin (version for orchestra): No. 4. Rigaudon,"Ravel: Orchestral Works, Vol. 2",Maurice Ravel,2013-11-05,189866,26,0.377,0.965,0.0766,0.876,0.0911,-24.002,0.04,85.588,4,"['classical', 'impressionism', 'neoclassicism', 'post-romantic era']",459709,59
4kuhQWDvUAvudzykgNiksk,"Daphnis et Chloé, M. 57, Pt. 3: Part III: Danse générale","Ravel: Orchestral Works, Vol. 4",Maurice Ravel,2017-01-13,291413,16,0.318,0.879,0.369,0.868,0.27,-15.838,0.0513,79.215,4,"['classical', 'impressionism', 'neoclassicism', 'post-romantic era']",459709,59
7EC7BjMxBzVlmQi3WNJpNK,"Ravel: Ma mère l'Oye, M. 60: II. Petit Poucet","Ravel: La Valse, Ma Mère l'Oye, Valses nobles et sentimentales & Daphnis et Chloé Suite No. 2",Maurice Ravel,2009-10-30,206640,22,0.173,0.972,0.00971,0.49,0.111,-32.377,0.041,124.401,5,"['classical', 'impressionism', 'neoclassicism', 'post-romantic era']",459709,59
2SXOplH0bS340faU0B34gI,"Rapsodie espagnole, M. 54: III. Habanera",Ravel l'exotique,Maurice Ravel,2019-05-03,159445,19,0.164,0.993,0.012,0.887,0.0648,-24.858,0.0428,70.329,3,"['classical', 'impressionism', 'neoclassicism', 'post-romantic era']",459709,59
0NYdiC4VC4P4xw7YAd6wek,Piano concerto in G Major: III. Presto,Ravel et Prokofiev: Concertos pour pianos,Deutsches Symphonie-Orchester Berlin,2010-09-20,238320,18,0.437,0.974,0.21,0.814,0.0812,-23.311,0.0342,80.378,4,"['classical', 'impressionism', 'neoclassicism', 'post-romantic era']",459709,59
7Mq0Sz8UNRtZDCgbbz0MB1,"Valses nobles et sentimentales, M.61 - for Orchestra: 2. Assez lent",Classics for Autumn: Ravel,Maurice Ravel,2021-10-12,127706,11,0.175,0.963,0.0256,0.862,0.153,-30.674,0.0456,79.806,3,"['classical', 'impressionism', 'neoclassicism', 'post-romantic era']",459709,59
6laywyzZsNr1YVv1BrkP3x,"Rapsodie espagnole, M. 54: II. Malagueña",Ravel l'exotique,Maurice Ravel,2019-05-03,129563,23,0.24,0.956,0.126,0.847,0.0914,-16.913,0.0519,180.75,4,"['classical', 'impressionism', 'neoclassicism', 'post-romantic era']",459709,59
3VKEZVixRO5GF92scMk2q0,"Daphnis et Chloé, M. 57: I. Introduction et Danse Religieuse",Ravel: Daphnis et Chloé,Maurice Ravel,2010-11-09,476173,18,0.162,0.928,0.055,0.904,0.135,-24.703,0.043,131.13,4,"['classical', 'impressionism', 'neoclassicism', 'post-romantic era']",459709,59
1N06xKid6sYj3vRPbVQX1m,Glassworks: I. Opening,Philip Glass: Glassworks - Live at (le) Poisson Rouge,Signal,2011-02,390853,44,0.24,0.951,0.0428,0.865,0.0979,-26.479,0.0371,137.785,3,[],536,25
6Y3JXsXRN3Uh37225YxAKl,Mishima: Blood Oath,Philip Glass: Portrait,Philip Glass,2008-10-14,195720,40,0.505,0.993,0.144,0.929,0.12,-20.617,0.0423,100.066,4,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']",579997,60
6hWOzchcVbVHuyA5Mb88bs,Secret Agent,Philip Glass: The Secret Agent,Philip Glass,2009-07-28,291573,38,0.288,0.922,0.116,0.963,0.108,-22.499,0.0389,96.094,4,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']",579997,60
5bi8ryL6gy6a1BRXOf43y9,Etude No. 2,Etudes for Piano Vol 1 No. 1-10,Philip Glass,2001-05-01,295560,50,0.235,0.992,0.166,0.87,0.101,-19.632,0.0347,101.182,4,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']",579997,60
17Ymh369W4qCPXYzndYurO,Facades,Glassworks - Expanded Edition,Philip Glass,1982,441200,39,0.126,0.936,0.0585,0.929,0.0979,-19.722,0.0402,71.019,4,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']",579997,60
74ABFfTOF0Bsq4RRKVfDxs,"String Quartet no. 2 ""Company"": II.",The Dublin Guitar Quartet performs Philip Glass,Philip Glass,2014-05-19,106213,40,0.453,0.981,0.457,0.936,0.128,-11.121,0.0485,169.499,3,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']",579997,60
6y34pSTyU4j9wxPnTuIzua,Concerto for Saxophone Quartet: Movement I,"Philip Glass: The Concerto Project, Vol. III",Philip Glass,2008-05-13,382893,35,0.359,0.982,0.0693,0.942,0.108,-21.584,0.0378,108.144,4,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']",579997,60
5LBTIPGXEn7I7ON0BB961z,Knee 5,Glass: Einstein on the Beach,Philip Glass Ensemble,1993-09-28,484666,41,0.346,0.586,0.105,5.88e-05,0.11,-25.12,0.047,99.348,3,['modern performance'],30550,35
5gALXW3tLnPUUfyMTWQ7So,Symphony No. 3 - Movement III,"Glass: Symphony No. 3 & ""The Hours"" Suite",Philip Glass,2013-04-08,633200,34,0.189,0.42,0.0677,0.909,0.108,-24.173,0.0367,104.846,4,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']",579997,60
14JguI1ttjlnIDzrANthR5,Violin Concerto No. 1 (1987) Movement II,Glass/Bernstein: Violin Concerto No. 1 / Serenade,Renaud Capuçon,2017-01-20,711426,36,0.0639,0.68,0.135,0.878,0.0968,-20.733,0.049,64.233,4,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']",579997,60
7iXFtup6RbQ26P4XqI5pmE,Etude No. 16,Philip Glass: The Complete Piano Etudes,Philip Glass,2014-12-09,254720,34,0.357,0.992,0.178,0.899,0.108,-16.467,0.0342,133.8,4,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']",579997,60
0EXWcVFtynKrWiQqpRDkTh,"Suite from ""The Hours"" - Movement I","Glass: Symphony No. 3 & ""The Hours"" Suite",Philip Glass,2013-04-08,630893,34,0.145,0.951,0.0766,0.882,0.108,-22.1,0.0368,67.461,4,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']",579997,60
4B33STUQ7hmtFEGoOWpFmi,Movement I: Heroes,"Glass: Symphony No. 4 ""Heroes""",Philip Glass,2014-09-02,568373,30,0.159,0.97,0.0932,0.865,0.0977,-20.275,0.0342,142.714,4,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']",579997,60
4XSTwgAd59NFiUG1CEMb4R,Invitation,Music From The Fog of War,Philip Glass,2003-12-09,180520,33,0.204,0.985,0.0796,0.973,0.108,-22.597,0.0388,72.06,5,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']",579997,60
71nOqlhtPrCR2RBvMASXRZ,Music in Eight Parts,Philip Glass: Music in Eight Parts,Philip Glass,2020-05-22,1296516,29,0.544,0.569,0.327,0.0417,0.086,-13.407,0.031,140.057,3,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']",579997,60
4N7h4IHWRaJCOo1VFdTMHV,Truman Sleeps,The Truman Show (Original Motion Picture Soundtrack),Burkhard Dallwitz,2009,111831,57,0.38,0.991,0.0797,0.935,0.123,-18.041,0.0438,109.091,4,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']",579997,60
0vGqX02b3BNZrb63CcyEUC,Distant Figure Passacaglia,Philip Glass: The Hours / Distant Figure,Philip Glass,2018-12-07,830703,29,0.204,0.985,0.066,0.885,0.0726,-24.892,0.0362,130.554,3,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']",579997,60
6whknaFyzmZ8VBPoi4HD8a,"Violin Concerto No.2 ""The American Four Seasons"" - Movement II","Philip Glass : Violin Concerto No.2 ""The American Four Seasons"" (10.4.17)",Philip Glass,2010-10-12,629106,28,0.0755,0.76,0.134,0.145,0.136,-20.776,0.0444,53.299,4,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']",579997,60
7C2OUKlFfGq68qCwAhgjkI,Koyaanisqatsi,Koyaanisqatsi (Complete Original Soundtrack),Philip Glass,2009-09-11,207080,36,0.145,0.822,0.0308,0.954,0.118,-29.493,0.0441,66.141,4,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']",579997,60
48JmlZDpp4YT5CiBsgE6w4,Etude 5,The Complete Piano Etudes - Live in Moscow,Philip Glass,2017-11-10,541586,27,0.393,0.993,0.00183,0.932,0.1,-36.277,0.0502,132.021,1,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']",579997,60
4xA8HPOZdWsEQOjjbJ4Fmt,"It Was Always You, Helen",The Music of Candyman (Soundtrack from the Motion Picture),Philip Glass,2001-09-01,189400,32,0.358,0.973,0.217,0.982,0.204,-16.102,0.0314,92.39,4,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']",579997,60
3H8VtKnoMB90B016Pam9BY,Etude No. 20,Philip Glass: The Complete Piano Etudes,Philip Glass,2014-12-09,625280,26,0.415,0.992,0.0624,0.923,0.101,-19.161,0.0638,70.146,4,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']",579997,60
5h5EdJ3zJsOpjXvDZGXeWw,"Fourth Series, Part IV (Mad Rush)","From The Kitchen Archives, No. 5 - Pianos in the Kitchen",Various Artists,2011-07-12,724120,27,0.251,0.963,0.103,0.891,0.112,-23.767,0.0316,133.638,4,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']",579997,60
2IrV7FyyiUjCvElq3ALKWB,Metamorphosis II,Mad Rush,Philip Glass,2015-02-10,439066,32,0.116,0.988,0.0168,0.958,0.087,-24.235,0.0506,208.587,4,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']",579997,60
3eGVKKDVzDRFyNftNHIyTN,Melodies for Saxophone: Melody 1,Glass: Saxophone,Philip Glass,2002-11-14,172626,25,0.197,0.993,0.00745,0.104,0.15,-22.657,0.0387,140.418,5,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']",579997,60
6UlNYL6Q528xMKXGGMubwk,Life In The Mountains,The Illusionist,Philip Glass,2006-08-15,271693,28,0.169,0.76,0.158,0.93,0.104,-19.087,0.0396,112.853,3,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']",579997,60
3P7kgxM0JiC87XToyex76Q,Dance IX,Philip Glass: In the Upper Room,Philip Glass,2015-03-03,488400,27,0.541,0.845,0.415,0.975,0.211,-9.697,0.0375,132.008,3,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']",579997,60
7tlwALyPpwfce6EWJilPgn,The Vivid Unknown,"Philip Glass: Cello Concerto No. 2 ""Naqoyqatsi""",Philip Glass,2013-03-19,453400,24,0.0811,0.93,0.00654,0.287,0.153,-35.952,0.0523,78.373,3,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']",579997,60
2asp9d6CmJyTWDx7lUmas6,Channels and Winds,Glass Cuts: Philip Glass Remixed,Various Artists,2005-09-13,307720,23,0.64,0.554,0.731,0.927,0.103,-8.019,0.0298,119.989,4,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']",579997,60
2tbTj5WYMfMsap27RKdAXk,Organ Suite: New Cities,Voices for Didgeridoo and Organ,Philip Glass,2014-03-17,524200,23,0.365,0.288,0.196,0.434,0.109,-21.361,0.0355,100.207,3,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']",579997,60
6KvDJt44IrChwCBwqos56L,Or a Wolf,Philip Glass: Dracula,Philip Glass,1999-08-31,280773,25,0.414,0.91,0.0115,0.934,0.108,-32.16,0.0398,120.316,4,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']",579997,60
6McvV8QnrovqQAXyTt83LO,The Birth Of The Fawn,Animals In Love,Philip Glass,2008-02-28,158306,24,0.174,0.976,0.11,0.299,0.187,-17.549,0.034,95.443,4,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']",579997,60
5lA87X6SJGMavK3onS0u5d,The Kiss,The Music of Undertow,Philip Glass,2004-11-09,169386,25,0.276,0.915,0.063,0.952,0.142,-24.153,0.0394,108.664,3,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']",579997,60
18APnag6mkchj7jEOW921Q,Pruitt Igoe,Koyaanisqatsi (Complete Original Soundtrack),Philip Glass,2009-09-11,470920,34,0.268,0.946,0.188,0.91,0.094,-16.102,0.0405,120.148,4,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']",579997,60
2gTc0Vgo3Lg8erahaCwVjm,I Knew Her,Notes on a Scandal (Original Motion Picture Soundtrack),Philip Glass,2007,202840,23,0.166,0.902,0.187,0.893,0.114,-20.435,0.0341,60.42,5,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']",579997,60
4AUjEDqoGjB0T5XyleU1Xu,Tissue No. 7,Philip Glass: Songs and Poems for Solo Cello,Philip Glass,2008-02-01,192253,30,0.269,0.984,0.0344,0.872,0.114,-23.768,0.0392,98.916,3,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']",579997,60
4Oa2RGjojNwGpswrykHaAM,Medeira River,Glass: Aguas da Amazonia,Philip Glass,2017-03-19,178350,28,0.472,0.963,0.492,0.925,0.553,-11.835,0.0297,117.599,3,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']",579997,60
55zLvuujvivrSFRQyWkgQK,Scene 6: The Somnambulist,Les Enfants Terribles,Philip Glass,2005-01,252626,23,0.493,0.987,0.0199,0.858,0.109,-36.582,0.0426,116.081,3,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']",579997,60
2ZLxU8hese8L2l3slQit8u,Epilogue,Philip Glass: Kepler,Philip Glass,2010-12-14,369386,23,0.448,0.945,0.371,0.339,0.115,-12.499,0.0291,142.46,5,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']",579997,60
3FlJC8dYQIEeDYwLiIhqoR,"Akhnaten: Act II, Scene 3: Dance",Glass: Akhnaten,Philip Glass,1987,310400,26,0.404,0.886,0.241,0.943,0.0748,-15.757,0.0314,136.072,4,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']",579997,60
6pSoGWSF1pF7wscSzRGba3,Act I: Scene 2 - Interlude,Glass: The Voyage - An Opera In Three Acts,Philip Glass,2006-08-08,366026,22,0.383,0.917,0.175,0.843,0.114,-20.601,0.0344,148.066,3,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']",579997,60
4XdzPrd5c4Gj9Hc4eZLhnS,Protest,REWORK (Philip Glass Remixed),Philip Glass,2012-10-23,230520,28,0.443,0.249,0.422,0.0421,0.0683,-11.174,0.03,138.961,4,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']",579997,60
3OtOBW7uPd9GlqqLrM30K6,Act One: Bird Song,The Juniper Tree,Richard Pittman,2009-06-09,128413,24,0.127,0.989,0.0469,0.931,0.1,-25.384,0.0363,88.776,1,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']",579997,60
4TSWKaAikYcyChwVegp8no,Etude No. 9,Philip Glass: Cinematix (Remixes by Kummerspeck),Kummerspeck,2017-07-14,156956,25,0.542,0.268,0.636,0.9,0.107,-11.447,0.0335,138.053,1,[],561,32
4zicpvAsp4zFqWce5qkJWM,Perpetulum: Part 3,"Perpetulum: Philip Glass, Gavin Bryars, Third Coast Percussion",Philip Glass,2019-03-29,325133,24,0.411,0.674,0.357,0.9,0.185,-11.481,0.0546,106.442,1,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']",579997,60
5IZa0EqBWuaNFjw2abchTr,Piano Concerto No. 3 (2017): Movement III,Circles: Piano Concertos by Bach + Glass,Simone Dinnerstein,2018-05-11,838333,25,0.132,0.9,0.0436,0.929,0.121,-20.263,0.0374,93.1,4,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']",579997,60
0pwzhEP9LWccpnJmfxeKYS,North Star: Étoile polaire (Arranged by James McVinnie),Philip Glass: The Grid,Philip Glass,2018-08-17,159223,26,0.164,0.833,0.00475,0.959,0.179,-16.831,0.0468,126.072,3,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']",579997,60
64ZxBE1ZgK4C0lGljXzDcG,"The Four Seasons - Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto",Vivaldi: The Four Seasons,Antonio Vivaldi,2008,204146,62,0.48,0.81,0.163,0.754,0.093,-19.117,0.0645,158.366,4,"['baroque', 'classical', 'early music', 'italian baroque']",2225780,70
5GnRdw3oNKF8Mz6gdEcQLK,"Concerto for Lute, 2 Violins and Continuo in D major, RV 93: 2. Largo (Arr. for Guitar)",Born in the 1600s: Vivaldi,Antonio Vivaldi,2020-08-31,309466,51,0.35,0.953,0.105,0.743,0.14,-19.886,0.0374,113.544,4,"['baroque', 'classical', 'early music', 'italian baroque']",2225780,70
7HB1REjjalFLSXgXlAAwFs,"Concerto for Strings in G Major, RV 151, ""Alla Rustica"": I. Presto",Vivaldi: Concertos for Strings,Antonio Vivaldi,1997-03-27,79840,61,0.433,0.903,0.291,0.907,0.367,-17.56,0.0501,106.65,1,"['baroque', 'classical', 'early music', 'italian baroque']",2225780,70
4ZP3UMVksKg07IeeAjHkEy,"Concerto for 2 Mandolins, Strings and Continuo in G Major, RV. 532: III. Allegro","Vivaldi: Concerti ""Alla Rustica""",Antonio Vivaldi,1986-01-01,230506,54,0.548,0.764,0.208,0.22,0.0929,-21.278,0.0421,144.352,3,"['baroque', 'classical', 'early music', 'italian baroque']",2225780,70
4wgS4pen0Kej9PafGhUhMJ,"Vivaldi: The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto",Vivaldi: The Four Seasons,Antonio Vivaldi,2001-01-05,169906,54,0.292,0.858,0.456,0.938,0.172,-14.098,0.0378,149.393,3,"['baroque', 'classical', 'early music', 'italian baroque']",2225780,70
6DimgukTnjDrTxaQ0NnZvM,"Nulla in mundo pax, RV 630: 1. Nulla in mundo pax",Vivaldi: Gloria/Nisi Dominus/4 Cantatas etc.,Antonio Vivaldi,1997-01-01,402600,52,0.29,0.877,0.0809,0.00285,0.239,-19.507,0.0488,99.003,4,"['baroque', 'classical', 'early music', 'italian baroque']",2225780,70
79D8Unn36v7C0GkMrpOXOF,"Concerto for Strings in G Minor, RV 152: II. Andante molto e sempre pianissimo","Concerto for Strings in G Minor, RV 152: II. Andante molto e sempre pianissimo",Antonio Vivaldi,2022-07-15,139000,49,0.262,0.449,0.0401,0.962,0.107,-23.603,0.0347,100.826,4,"['baroque', 'classical', 'early music', 'italian baroque']",2225780,70
37avtC3pPHLtaRpUNYcl4t,"Concerto for Viola d’Amore, Strings & Continuo in D Minor, RV 394: I. Allegro","Concerto for Viola d’Amore, Strings & Continuo in D Minor, RV 394: I. Allegro",Antonio Vivaldi,2022-07-13,264266,49,0.494,0.957,0.154,0.000772,0.311,-17.736,0.0374,95.168,4,"['baroque', 'classical', 'early music', 'italian baroque']",2225780,70
5f0B0DJ2RPdp0bDfOTRxgU,"Larghetto (after Concerto for 4 Violins and Cello in B Minor, Op. 3, No. 10 / RV 580, arr. for Baroque Ensemble by Wolfgang Katschner)","Larghetto (after Concerto for 4 Violins and Cello in B Minor, Op. 3, No. 10 / RV 580, arr. for Baroque Ensemble by Wolfgang Katschner)",Antonio Vivaldi,2022-09-16,149373,48,0.251,0.855,0.121,0.0032,0.403,-23.069,0.0428,169.291,4,"['baroque', 'classical', 'early music', 'italian baroque']",2225780,70
7fKHeJdwHroMIGBwtnuLDg,"Violin Concerto in D Major, RV 211: III. Allegro","Vivaldi: Violin Concerto in D Major, RV 211: III. Allegro",Antonio Vivaldi,2021-07-02,289880,50,0.44,0.929,0.306,0.665,0.163,-14.425,0.0365,136.403,3,"['baroque', 'classical', 'early music', 'italian baroque']",2225780,70
4ATrXpJdnYW2eOeeYdXMVG,"Concerto for Lute, 2 Violins and Continuo in D major, RV 93: 3. Allegro",Vivaldi Forever,Antonio Vivaldi,2020-06-29,152733,44,0.456,0.942,0.142,0.642,0.0681,-22.955,0.0682,116.6,4,"['baroque', 'classical', 'early music', 'italian baroque']",2225780,70
5Txwlv081K39njx353jh7r,"Vivaldi: Gloria in D Major, RV 589: I. Gloria in excelsis Deo","Vivaldi: Gloria, RV 589 - Dixit Dominus, RV 594 & Magnificat, RV 610",Antonio Vivaldi,2002-03-18,147320,50,0.459,0.944,0.287,0.0214,0.183,-16.162,0.0338,127.697,4,"['baroque', 'classical', 'early music', 'italian baroque']",2225780,70
6zOijs9wmanFgqIBqz2IKQ,"Vivaldi: The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": III. Allegro ""La caccia""",Vivaldi: The Four Seasons.,Antonio Vivaldi,2007-10-01,214546,49,0.473,0.839,0.126,0.528,0.129,-19.906,0.0533,147.262,3,"['baroque', 'classical', 'early music', 'italian baroque']",2225780,70
4gmhjAsvL6c7se2PBh7dHw,"Recomposed By Max Richter: Vivaldi, The Four Seasons: Spring 1 - 2012","Recomposed By Max Richter: Vivaldi, The Four Seasons",Max Richter,2014-01-01,151506,60,0.701,0.499,0.341,0.903,0.359,-12.26,0.0418,105.513,3,"['compositional ambient', 'post-minimalism']",879287,72
3a7164iFh2bQ19ACpWhDgC,"La Verità in Cimento, RV 739: Dopo i nembi, e le procelle (Arr. for Baroque Ensemble by Wolfgang Katschner)",New Vivaldi,Antonio Vivaldi,2022-10-14,117840,46,0.359,0.768,0.238,0.00579,0.112,-16.828,0.0389,98.707,3,"['baroque', 'classical', 'early music', 'italian baroque']",2225780,70
0jPvRJCRE8P4MqIx38vHyQ,"Mandolin Concerto in C Major, RV 425: III. Allegro",Vivaldi,Antonio Vivaldi,2015-02-24,107280,42,0.374,0.722,0.366,0.897,0.12,-24.258,0.0618,147.903,4,"['baroque', 'classical', 'early music', 'italian baroque']",2225780,70
3PijGK87OvRw77YUGRW7OY,"Vivaldi: Flute Concerto in D Major, RV 429: II. Largo",Vivaldi: Flute Concertos,Antonio Vivaldi,2006-03-06,109120,47,0.332,0.947,0.0153,0.000257,0.117,-25.174,0.0482,131.062,1,"['baroque', 'classical', 'early music', 'italian baroque']",2225780,70
0qxV4vP9Td33eweWijvCK8,"Violin Concerto in D Major, RV 228: I. Allegro non troppo ma vigoroso","Vivaldi: Dresden Concertos, Vol. 3",Antonio Vivaldi,1997-09-17,166266,49,0.337,0.872,0.207,0.608,0.146,-19.675,0.0447,123.239,4,"['baroque', 'classical', 'early music', 'italian baroque']",2225780,70
5TWP2c4dIxJjej8MHr4OZY,"Chamber Concerto in D Major, RV 95, ""La pastorella"" (arr. for recorder and orchestra): II. Largo",Vivaldi: Recorder Concertos (Complete),Antonio Vivaldi,2002-08-15,230986,46,0.129,0.858,0.0269,4.08e-05,0.074,-26.772,0.0471,55.942,4,"['baroque', 'classical', 'early music', 'italian baroque']",2225780,70
